"entity_id","MEDICATION"
"02060019","SOLU-IV CHD-ALCOOL TAMPON (CHLORHEXIDINE GLUCONATE .5%, ISOPROPYL ALCOHOL 70%)"
"02242529","MULTI-12/K1 PEDIATRIC (NICOTINAMIDE 17MG, PYRIDOXINE HYDROCHLORIDE 1MG, BIOTIN 20µG, VITAMIN K1 0.2MG, VITAMIN B1 (THIAMINE HYDROCHLORIDE) 1.2MG, VITAMIN B2 (RIBOFLAVIN-5-PHOSPHATE) 1.4MG, VITAMIN E (DL-ALPHA TOCOPHERYL ACETATE) 7UNIT, VITAMIN D 400UNIT, VITAMIN A 2300UNIT, VITAMIN C (ASCORBIC ACID) 80MG, DEXPANTHENOL 5MG, FOLIC ACID 140µG, VITAMIN B12 (CYANOCOBALAMIN) 1µG)"
"02277441","PRISMASOL 2 (SODIUM BICARBONATE 3.090G, POTASSIUM CHLORIDE 0.157G, SODIUM CHLORIDE 6.450G, MAGNESIUM CHLORIDE 2.033G, CALCIUM CHLORIDE 5.145G, LACTIC ACID 5.400G, DEXTROSE ANHYDROUS 22.00G)"
"02242522","ADVIL PEDIATRIC DROPS (IBUPROFEN 40MG)"
"02248649","MENINGITEC (MENINGOCOCCAL GROUP C OLIGOSACCHARIDE 10µG, CORYNEBACTERIUM DIPHTHERIAE CRM-197 PROTEIN 15µG)"
"00565342","NOVO-PUROL TAB 200 MG (ALLOPURINOL 200MG)"
"02321513","SEROQUEL XR (QUETIAPINE (QUETIAPINE FUMARATE) 150MG)"
"02324229","PMS-ZOLMITRIPTAN (ZOLMITRIPTAN 2.5MG)"
"02321521","ZOPICLONE (ZOPICLONE 5MG)"
"02244650","REFRESH LIQUIGEL (SODIUM CARBOXYMETHYL CELLULOSE 10MG)"
"02237250","RATIO-TRYPTOPHAN (TRYPTOPHAN 1G)"
"00583413","NOVO-LEXIN TAB 250MG (CEPHALEXIN 250MG)"
"02275317","RIVA AZITHROMYCIN (AZITHROMYCIN (AZITHROMYCIN MONOHYDRATE) 600MG)"
"02242518","ACTONEL (RISEDRONATE SODIUM (RISEDRONATE SODIUM HEMI-PENTAHYDRATE) 5MG)"
"02242513","SOLU-I.V. CHG (CHLORHEXIDINE GLUCONATE 2%)"
"02248639","OCTREOTIDE ACETATE OMEGA 50MCG/ML (OCTREOTIDE (OCTREOTIDE ACETATE) 50µG)"
"02242519","MYLAN-SERTRALINE (SERTRALINE (SERTRALINE HYDROCHLORIDE) 25MG)"
"02153556","PENTASA ENEMA 4G/100ML (MESALAZINE 4G)"
"02242583","BANANA BOAT SUNSCREEN OIL SPRAY HUILE ÉCRAN SOLAIRE EN VAPORISATEUR SPF FPS 4 (PADIMATE O 1.4%, OCTINOXATE 2.0%)"
"02270528","DIOVAN (VALSARTAN 40MG)"
"00042579","MAXIDEX ONT 0.1% (DEXAMETHASONE 0.1%)"
"02324253","PMS-HYDROCODONE (HYDROCODONE BITARTRATE 1MG)"
"02361736","NIPRIDE (SODIUM NITROPRUSSIDE 25MG)"
"02237224","OXEZE TURBUHALER 12MCG/AEM (FORMOTEROL FUMARATE DIHYDRATE 12µG)"
"02237223","ACID CONTROL (FAMOTIDINE 10MG)"
"02237226","POLYSPORIN TRIPLE ANTIBIOTIC OINTMENT (BACITRACIN ZINC 500UNIT, POLYMYXIN B (POLYMYXIN B SULFATE) 10000UNIT, GRAMICIDIN 0.25MG)"
"02237225","OXEZE TURBUHALER 6 MCG/AEM (FORMOTEROL FUMARATE DIHYDRATE 6µG)"
"02237227","POLYSPORIN ANTIBIOTIC OINTMENT (BACITRACIN ZINC 500UNIT, POLYMYXIN B (POLYMYXIN B SULFATE) 10000UNIT)"
"00566810","HYDROPHIL ONT (UREA 5%, MINERAL OIL 64.5%)"
"02240206","COUMADIN TAB 6 MG (WARFARIN SODIUM 6MG)"
"02240205","COUMADIN TAB 3MG (WARFARIN SODIUM 3MG)"
"02242589","PMS-METFORMIN (METFORMIN HYDROCHLORIDE 850MG)"
"02242588","JACK & JILL COUGH AND COLD (PSEUDOEPHEDRINE HYDROCHLORIDE 15MG, CHLORPHENIRAMINE MALEATE 1MG, DEXTROMETHORPHAN HYDROBROMIDE 7.5MG)"
"00226327","FIORINAL CAP (BUTALBITAL 50MG, ACETYLSALICYLIC ACID 330MG, CAFFEINE 40MG)"
"02130157","ALLOPURINOL-200 - TAB 200MG (ALLOPURINOL 200MG)"
"02242572","ACTOS (15MG) (PIOGLITAZONE (PIOGLITAZONE HYDROCHLORIDE) 15MG)"
"02242570","FLUPHENAZINE OMEGA (FLUPHENAZINE DECANOATE 100MG)"
"02243188","HELIXATE FS (ANTIHEMOPHILIC FACTOR (RECOMBINANT) 1000UNIT)"
"02243187","HELIXATE FS (ANTIHEMOPHILIC FACTOR (RECOMBINANT) 500UNIT)"
"02243186","HELIXATE FS (ANTIHEMOPHILIC FACTOR (RECOMBINANT) 250UNIT)"
"02242573","ACTOS (30MG) (PIOGLITAZONE (PIOGLITAZONE HYDROCHLORIDE) 30MG)"
"02248657","VISINE ADVANCE TRIPLE ACTION (TETRAHYDROZOLINE HYDROCHLORIDE 0.05%, DEXTRAN 70 0.1%, POLYETHYLENE GLYCOL 400 1.0%, POVIDONE 1.0%)"
"02242574","ACTOS (45MG) (PIOGLITAZONE (PIOGLITAZONE HYDROCHLORIDE) 45MG)"
"02361744","ZENHALE (FORMOTEROL FUMARATE DIHYDRATE 5µG, MOMETASONE FUROATE 50µG)"
"02237235","APO-KETOCONAZOLE (KETOCONAZOLE 200MG)"
"02243180","APO-FENO-MICRO CAPSULES (FENOFIBRATE 67MG)"
"01936034","RINGER'S INJECTION USP (POTASSIUM CHLORIDE 30MG, SODIUM CHLORIDE 860MG, CALCIUM CHLORIDE 33MG)"
"02060043","CARBACHOL TABLETS 2MG (CARBACHOL 2MG)"
"00497436","MEPERIDINE HCL INJECTION 10MG/ML (MEPERIDINE HYDROCHLORIDE 10MG)"
"02321548","ZOPICLONE (ZOPICLONE 7.5MG)"
"00565350","TEVA-NAPROXEN (NAPROXEN 250MG)"
"00754129","ELAVIL (AMITRIPTYLINE HYDROCHLORIDE 75MG)"
"02153564","PENTASA SUPPOSITORY - 1G (MESALAZINE 1G)"
"02243176","MANNITOL INJECTION (MANNITOL 250MG)"
"02248686","CO ETIDRONATE, 200MG (ETIDRONATE DISODIUM 200MG)"
"02361752","ZENHALE (FORMOTEROL FUMARATE DIHYDRATE 5µG, MOMETASONE FUROATE 100µG)"
"02248682","OXYGEN (OXYGEN 99%)"
"02321556","BISOPROLOL (BISOPROLOL FUMARATE 5MG)"
"02243173","DEFINITY (PERFLUTREN 150µL)"
"02248680","BOBBI BROWN EXTRA SPF 25 TINTED MOISTURIZING BALM (AVOBENZONE 2.0%, OXYBENZONE 5.0%, HOMOSALATE 5.0%, OCTINOXATE 7.5%)"
"02060051","CEPORACIN INJECTION 1G PWS (CEPHALOTHIN (CEPHALOTHIN SODIUM) 1G)"
"00497444","MEPERIDINE HCL INJECTION 25MG/ML (MEPERIDINE HYDROCHLORIDE 25MG)"
"02130165","NOVO-CLOPAMINE TABLETS - 25MG (CLOMIPRAMINE HYDROCHLORIDE 25MG)"
"02354470","CERAMIDE PLUMP PERFECT ULTRA LIFT AND FIRM EYE CREAM SPF 15 (OXYBENZONE 1.40%, OCTINOXATE 4.09%)"
"02248678","AVON MOISTURE THERAPY INTENSIVE MOISTURIZING LIP TREATMENT SPF 15 (OXYBENZONE 2.0%, OCTINOXATE 7.5%)"
"02244696","MULTI-11 (NICOTINAMIDE 8MG, PYRIDOXINE HYDROCHLORIDE 0.8MG, BIOTIN 12µG, VITAMIN B1 (THIAMINE HYDROCHLORIDE) 0.6MG, VITAMIN B2 0.72MG, VITAMIN E (DL-ALPHA TOCOPHERYL ACETATE) 2UNIT, VITAMIN A 660UNIT, VITAMIN C 20MG, DEXPANTHENOL (PANTHENOL) 3MG, FOLIC ACID 80µG, VITAMIN B12 (CYANOCOBALAMIN) 1µG)"
"02248676","IRESSA (GEFITINIB 250MG)"
"01939122","ACETAMINOPHEN EXTRA STRENGTH TAB 500MG USP (ACETAMINOPHEN 500MG)"
"02243167","PEDIACEL (TETANUS PROTEIN 20µG, TETANUS TOXOID 5LF, DIPHTHERIA TOXOID 15LF, HAEMOPHILUS INFLUENZAE TYPE B-PRP 10µG, INACTIVATED POLIOMYELITIS VACCINE (D.C.O.) TYPE 3 SAUKETT 32UNIT, INACTIVATED POLIOMYELITIS VACCINE (D.C.O.) TYPE 2 M.E.F.1 8UNIT, INACTIVATED POLIOMYELITIS VACCINE (D.C.O.) TYPE 1 MAHONEY 40UNIT, PERTACTIN 3µG, FIMBRIAE 5µG, FILAMENTOUS HAEMAGGLUTININ 20µG, PERTUSSIS TOXOID 20µG)"
"02321564","DIAMOND RADIANCE REJUVENATING CREAM SPF 15 (OCTOCRYLENE 6.0%, OCTISALATE 4.5%, OCTINOXATE 7.5%)"
"00860808","RATIO-SALBUTAMOL (SALBUTAMOL (SALBUTAMOL SULFATE) 5MG)"
"02244690","MAALOX ANTACID WITH ANTI-GAS EXTRA STRENGTH (SIMETHICONE 40MG, MAGNESIUM HYDROXIDE 400MG, ALUMINUM HYDROXIDE 400MG)"
"02354462","CO FINASTERIDE (FINASTERIDE 5MG)"
"02277492","REBIF (INTERFERON BETA-1A 8.8µG)"
"00497452","MEPERIDINE HCL INJECTION 50MG/ML (MEPERIDINE HYDROCHLORIDE 50MG)"
"02361760","ZENHALE (FORMOTEROL FUMARATE DIHYDRATE 5µG, MOMETASONE FUROATE 200µG)"
"02130173","NOVO-CLOPAMINE TABLETS- 50MG (CLOMIPRAMINE HYDROCHLORIDE 50MG)"
"01916203","SANDOZ PREDNISOLONE (PREDNISOLONE ACETATE 1%)"
"00355658","SINEMET 100/10 (CARBIDOPA 10MG, LEVODOPA 100MG)"
"02276453","AVEENO ACTIVE NATURALS SUNSCREEN LOTION SPF 30 (AVOBENZONE 3.0%, OCTOCRYLENE 2.4%, OXYBENZONE 5.0%, OCTISALATE 5.0%, HOMOSALATE 10.0%)"
"02372940","MINT-SIMVASTATIN (SIMVASTATIN 10MG)"
"02321572","BISOPROLOL (BISOPROLOL FUMARATE 10MG)"
"00452130","NOVAMOXIN SUS 250MG/5ML (AMOXICILLIN (AMOXICILLIN TRIHYDRATE) 250MG)"
"02243158","CLINDOXYL GEL (BENZOYL PEROXIDE 50MG, CLINDAMYCIN (CLINDAMYCIN PHOSPHATE) 10MG)"
"00657204","STIEVA-A CREAM (TRETINOIN 0.01%)"
"02362821","GD-AMLODIPINE/ATORVASTATIN (ATORVASTATIN (ATORVASTATIN CALCIUM) 80MG, AMLODIPINE (AMLODIPINE BESYLATE) 10MG)"
"02241013","CRINONE (PROGESTERONE 8%)"
"02317435","MINT-CIPROFLOXACIN (CIPROFLOXACIN (CIPROFLOXACIN HYDROCHLORIDE) 500MG)"
"02249758","DOM-PRAVASTATIN (PRAVASTATIN SODIUM 40MG)"
"02241007","HYZAAR DS 100/25 MG (HYDROCHLOROTHIAZIDE 25MG, LOSARTAN POTASSIUM 100MG)"
"02372959","MINT-SIMVASTATIN (SIMVASTATIN 20MG)"
"02276461","AVEENO ACTIVE NATURALS SUNSCREEN LOTION  SPF 45 (AVOBENZONE 3.0%, OCTOCRYLENE 2.4%, OXYBENZONE 6.0%, OCTISALATE 5.0%, HOMOSALATE 15.0%)"
"02317443","MINT-CIPROFLOXACIN (CIPROFLOXACIN (CIPROFLOXACIN HYDROCHLORIDE) 750MG)"
"00399302","APO CHLORPROPAMIDE TAB 100MG (CHLORPROPAMIDE 100MG)"
"00657212","SELEXID TAB 185MG (PIVMECILLINAM (PIVMECILLINAM HYDROCHLORIDE) 185MG)"
"02321580","LISINOPRIL (LISINOPRIL 5MG)"
"00452149","NOVAMOXIN SUS 125MG/5ML (AMOXICILLIN (AMOXICILLIN TRIHYDRATE) 125MG)"
"02241003","MYLAN-BUDESONIDE AQ (BUDESONIDE 64µG)"
"02243144","PROGRAF (TACROLIMUS 0.5MG)"
"02240229","STEMGEN (ANCESTIM 1875µG, WATER 5ML)"
"02372967","MINT-SIMVASTATIN (SIMVASTATIN 40MG)"
"01906704","NEOCITRAN COLD & COUGH NIGHT (PHENIRAMINE MALEATE 20MG, PHENYLEPHRINE HYDROCHLORIDE 10MG, DEXTROMETHORPHAN HYDROBROMIDE 30MG)"
"00399310","PRIMIDONE (PRIMIDONE 125MG)"
"02269015","TARCEVA (ERLOTINIB (ERLOTINIB HYDROCHLORIDE) 100MG)"
"02292505","MULTI-SYMPTOM PMS RELIEF (PAMABROM 25MG, PYRILAMINE MALEATE 15MG, ACETAMINOPHEN 500MG)"
"02317451","MINT-PRAVASTATIN (PRAVASTATIN SODIUM 10MG)"
"02270544","KIDS TEAR FREE SANS LARMES SUNSCREEN LOTION ÉCRAN SOLAIRE POUR ENFANTS SPF FPS 50 (TITANIUM DIOXIDE 2.40%, OCTISALATE 5.0%, HOMOSALATE 15.0%, OCTINOXATE 7.50%)"
"02362848","AVA-CEFPROZIL (CEFPROZIL 250MG)"
"02298007","2% LIDOCAINE AND EPINEPHRINE 1:100,000 INJECTION USP (EPINEPHRINE 0.01MG, LIDOCAINE HYDROCHLORIDE 20MG)"
"01953966","ROBITUSSIN CHILDREN'S (DEXTROMETHORPHAN HYDROBROMIDE 7.5MG)"
"02249774","PRAVASTATIN (PRAVASTATIN SODIUM 20MG)"
"02278588","PHL-AZITHROMYCIN (AZITHROMYCIN (AZITHROMYCIN MONOHYDRATE HEMIETHANOLATE) 250MG)"
"02243127","MYLAN-LOVASTATIN (LOVASTATIN 20MG)"
"02243129","MYLAN-LOVASTATIN (LOVASTATIN 40MG)"
"02240216","DINATE (DIMENHYDRINATE 50.0MG)"
"02372975","MINT-SIMVASTATIN (SIMVASTATIN 80MG)"
"02240210","MYLAN-FENOFIBRATE MICRO (FENOFIBRATE 200MG)"
"00485802","MINERAL OIL (MINERAL OIL 100%)"
"02269007","TARCEVA (ERLOTINIB (ERLOTINIB HYDROCHLORIDE) 25MG)"
"02318911","MESOESTETIC SUN PROTECTION SPF 30 (AVOBENZONE 3%, ENSULIZOLE 2%, OCTINOXATE 6%, ENZACAMENE 3%)"
"02362856","AVA-CEFPROZIL (CEFPROZIL 500MG)"
"02249766","PRAVASTATIN (PRAVASTATIN SODIUM 10MG)"
"00741906","PMS HYDROXYZINE CAP 50MG (HYDROXYZINE HYDROCHLORIDE 50MG)"
"00662348","STIEVA-A CREAM (TRETINOIN 0.1%)"
"02242508","OXYGEN USP (OXYGEN 99%)"
"02061562","LESCOL 20MG (FLUVASTATIN (FLUVASTATIN SODIUM) 20MG)"
"02242503","MYLAN-TERBINAFINE (TERBINAFINE (TERBINAFINE HYDROCHLORIDE) 250MG)"
"02278553","PMS-VENLAFAXINE XR (VENLAFAXINE (VENLAFAXINE HYDROCHLORIDE) 75MG)"
"02242502","ONE-ALPHA (ALFACALCIDOL 2µG)"
"00782696","CLARITIN TAB 10MG (LORATADINE 10MG)"
"02242506","NAPRELAN (NAPROXEN (NAPROXEN SODIUM) 500MG)"
"02243116","TRIMETHOPRIM TABLETS (TRIMETHOPRIM 100MG)"
"02372908","IRBESARTAN/HCTZ (IRBESARTAN 300MG, HYDROCHLOROTHIAZIDE 25MG)"
"00583405","PEDIAZOLE (ERYTHROMYCIN (ERYTHROMYCIN ETHYLSUCCINATE) 200MG, SULFISOXAZOLE (SULFISOXAZOLE ACETYL) 600MG)"
"02242505","NAPRELAN (NAPROXEN (NAPROXEN SODIUM) 375MG)"
"02243117","TRIMETHOPRIM TABLETS (TRIMETHOPRIM 200MG)"
"02242504","APO-BUTORPHANOL (BUTORPHANOL TARTRATE 10MG)"
"02243115","VENTOLIN DISKUS (SALBUTAMOL (SALBUTAMOL SULFATE) 200µG)"
"02236170","SOFT CARE ANTIBACTERIAL HAND SOAP (TRICLOSAN 0.375%)"
"02243114","TOTAL COLD AND FLU (GUAIFENESIN 200MG, PSEUDOEPHEDRINE HYDROCHLORIDE 60MG, ACETAMINOPHEN 650MG, DEXTROMETHORPHAN HYDROBROMIDE 30MG)"
"02362864","AVA-CEFPROZIL (CEFPROZIL (CEFPROZIL MONOHYDRATE) 125MG)"
"00582352","ACCUTANE ROCHE (ISOTRETINOIN 40MG)"
"02240285","MIDAZOLAM INJECTION (MIDAZOLAM 1MG)"
"02240286","MIDAZOLAM INJECTION (MIDAZOLAM 5MG)"
"02278561","PMS-VENLAFAXINE XR (VENLAFAXINE (VENLAFAXINE HYDROCHLORIDE) 150MG)"
"02362872","AVA-CEFPROZIL (CEFPROZIL (CEFPROZIL MONOHYDRATE) 250MG)"
"02291061","APO-DILTIAZ TZ (DILTIAZEM HYDROCHLORIDE 300MG)"
"02243107","COPPERTONE WATERBABIES SPRAY SPF-45 (OXYBENZONE 6%, OCTISALATE 5%, HOMOSALATE 8%, OCTINOXATE 7.5%)"
"02243101","ASA DAILY LOW DOSE (ACETYLSALICYLIC ACID 81MG)"
"00582344","ACCUTANE ROCHE (ISOTRETINOIN 10MG)"
"02276429","FOSAVANCE (VITAMIN D3 (CHOLECALCIFEROL) 2800UNIT, ALENDRONIC ACID (ALENDRONATE SODIUM TRIHYDRATE) 70MG)"
"02325772","HEMACART (SODIUM BICARBONATE 650G)"
"02270595","SKINLOGICS LIP BALM WITH SPF 20 (AVOBENZONE 1.0%, OXYBENZONE 2.0%, OCTINOXATE 7.5%)"
"02317400","MINT-LISINOPRIL (LISINOPRIL (LISINOPRIL DIHYDRATE) 10MG)"
"02061570","LESCOL 40MG (FLUVASTATIN (FLUVASTATIN SODIUM) 40MG)"
"02240269","TOPACTIN EMOLLIENT CREAM 0.05% (FLUOCINONIDE 0.5MG)"
"00741930","PMS-ESTRADIOL VALERATE INJ 10MG/ML (Estradiol Valerate 10MG)"
"02362880","AVA-LISINOPRIL HCT (HYDROCHLOROTHIAZIDE 12.5MG, LISINOPRIL (LISINOPRIL DIHYDRATE) 10MG)"
"02248607","PHL-MELOXICAM (MELOXICAM 7.5MG)"
"02248608","PHL-MELOXICAM (MELOXICAM 15MG)"
"02070987","TRIMIPRAMINE (TRIMIPRAMINE (TRIMIPRAMINE MALEATE) 75MG)"
"02248605","DOM-MELOXICAM (MELOXICAM 7.5MG)"
"02248606","DOM-MELOXICAM (MELOXICAM 15MG)"
"02317419","MINT-LISINOPRIL (LISINOPRIL (LISINOPRIL DIHYDRATE) 20MG)"
"02318946","POLYSPORIN POLY TO GO (PRAMOXINE HYDROCHLORIDE 1%, BENZALKONIUM CHLORIDE 0.13%)"
"02249731","DOM-PRAVASTATIN (PRAVASTATIN SODIUM 20MG)"
"02278537","RATIO-ONDANSETRON (ONDANSETRON (ONDANSETRON HYDROCHLORIDE DIHYDRATE) 8MG)"
"02237282","EFFEXOR XR (VENLAFAXINE (VENLAFAXINE HYDROCHLORIDE) 150MG)"
"02240265","ALLER-RELIEF (CETIRIZINE HYDROCHLORIDE 10MG)"
"02270587","OLAY DEFINITY REFINING LOTION WITH UV PROTECTION (AVOBENZONE 2%, OCTOCRYLENE 1%, OCTISALATE 4%, ENSULIZOLE 1%)"
"02240266","ALLERGY RELIEF (CETIRIZINE HYDROCHLORIDE 10MG)"
"02372932","MINT-SIMVASTATIN (SIMVASTATIN 5MG)"
"02061597","UNISOM SLEEP GELS EXTRA STRENGTH (DIPHENHYDRAMINE HYDROCHLORIDE 50MG)"
"00824291","ROCALTROL ORAL SOLUTION 1MCG/ML (CALCITRIOL 1µG)"
"02278545","PMS-VENLAFAXINE XR (VENLAFAXINE (VENLAFAXINE HYDROCHLORIDE) 37.5MG)"
"02237297","IMODIUM ADVANCED MULTI-SYMPTOM CHEWABLE TABLETS (SIMETHICONE 125MG, LOPERAMIDE HYDROCHLORIDE 2MG)"
"02362899","AVA-LISINOPRIL HCT (HYDROCHLOROTHIAZIDE 12.5MG, LISINOPRIL (LISINOPRIL DIHYDRATE) 20MG)"
"02318954","MESOESTETIC SUN PROTECTION SPF 50 (AVOBENZONE 3.0%, TITANIUM DIOXIDE 7.5%, OCTOCRYLENE 6.0%, OXYBENZONE 4.0%, ENSULIZOLE 3.5%, OCTINOXATE 7.1%)"
"02249723","DOM-PRAVASTATIN (PRAVASTATIN SODIUM 10MG)"
"02317427","MINT-CIPROFLOXACIN (CIPROFLOXACIN (CIPROFLOXACIN HYDROCHLORIDE) 250MG)"
"02291088","APO-DILTIAZ TZ (DILTIAZEM HYDROCHLORIDE 360MG)"
"02240255","ADACEL (TETANUS TOXOID 5LF, DIPHTHERIA TOXOID 2LF, PERTACTIN 3µG, FILAMENTOUS HAEMAGGLUTININ 5µG, PERTUSSIS TOXOID 2.5µG, FIMBRIAE TYPES 2 AND 3 (FIM) 5µG)"
"02236168","AVON FOOTWORKS ANTIFUNGAL FOOT SPRAY (TOLNAFTATE 1%)"
"02310392","SANDOZ OLANZAPINE (OLANZAPINE 15.0MG)"
"00782505","APO-NADOL TAB 40MG (NADOLOL 40MG)"
"02364220","ABSTRAL (FENTANYL (FENTANYL CITRATE) 800µG)"
"02281635","DOM-SIMVASTATIN (SIMVASTATIN 20MG)"
"02325632","CEFTRIAXONE SODIUM FOR INJECTION BP (CEFTRIAXONE (CEFTRIAXONE SODIUM) 10G)"
"02240294","HUMALOG MIX 25  (CARTRIDGE/KWIKPEN) (INSULIN LISPRO 25UNIT, INSULIN LISPRO PROTAMINE SUSPENSION 75UNIT)"
"02240297","HUMALOG MIX 50  (CARTRIDGE/KWIKPEN) (INSULIN LISPRO 50UNIT, INSULIN LISPRO PROTAMINE SUSPENSION 50UNIT)"
"02356562","PRAVASTATIN (PRAVASTATIN SODIUM 40MG)"
"02311844","ANTIBIOTIC CREAM (POLYMYXIN B SULFATE 10000UNIT, GRAMICIDIN 0.25MG)"
"02234749","PMS-METHYLPHENIDATE (METHYLPHENIDATE HYDROCHLORIDE 5MG)"
"02298074","RAN-RABEPRAZOLE (RABEPRAZOLE SODIUM 10MG)"
"00815527","ALMAGEL PLUS SUS (MAGNESIUM HYDROXIDE 200MG, DIMETHICONE 25MG, ALUMINUM HYDROXIDE 200MG)"
"00596418","EPIVAL ECT 125MG (VALPROIC ACID (DIVALPROEX SODIUM) 125MG)"
"02010933","PROVERA PAK 10MG TABLETS (MEDROXYPROGESTERONE ACETATE 10MG)"
"02281627","DOM-SIMVASTATIN (SIMVASTATIN 10MG)"
"02371391","KIDS SUNSCREEN SPRAY SPF 100 (AVOBENZONE 3.0%, OCTOCRYLENE 10.0%, OXYBENZONE 6.0%, OCTISALATE 5.0%, HOMOSALATE 10.0%)"
"02310384","SANDOZ OLANZAPINE (OLANZAPINE 10.0MG)"
"00441619","APO-HYDRALAZINE TABLETS 10MG (HYDRALAZINE HYDROCHLORIDE 10MG)"
"00740284","PRAMEGEL 1% (PRAMOXINE HYDROCHLORIDE 1%, MENTHOL 0.5%)"
"01966294","ULONE (CLOFEDANOL HYDROCHLORIDE 25MG)"
"02278731","TRIAMINIC COUGH AND SORE THROAT SOFTCHEWS (ACETAMINOPHEN 160MG, DEXTROMETHORPHAN HYDROBROMIDE 5MG)"
"02356570","FENOFIBRATE-S (FENOFIBRATE 100MG)"
"02364239","AVA-LOVASTATIN (LOVASTATIN 20MG)"
"02298082","RAN-RABEPRAZOLE (RABEPRAZOLE SODIUM 20MG)"
"00596434","EPIVAL ECT 500MG (VALPROIC ACID (DIVALPROEX SODIUM) 500MG)"
"01944355","COMBANTRIN ORAL SUSPENSION 50MG/ML (PYRANTEL (PYRANTEL PAMOATE) 50MG)"
"02059207","COUGH SYRUP DM - DECONGESTANT - EXPECTORANT (GUAIFENESIN 100MG, PSEUDOEPHEDRINE HYDROCHLORIDE 30MG, DEXTROMETHORPHAN HYDROBROMIDE 15MG)"
"02281651","DOM-SIMVASTATIN (SIMVASTATIN 80MG)"
"02310376","SANDOZ OLANZAPINE (OLANZAPINE 7.5MG)"
"02356546","PRAVASTATIN (PRAVASTATIN SODIUM 10MG)"
"00441627","APO-HYDRALAZINE TABLETS 25MG (HYDRALAZINE HYDROCHLORIDE 25MG)"
"02325616","CEFTRIAXONE SODIUM FOR INJECTION BP (CEFTRIAXONE (CEFTRIAXONE SODIUM) 1G)"
"02370654","CO DILTIAZEM CD (DILTIAZEM HYDROCHLORIDE 300MG)"
"02364204","ABSTRAL (FENTANYL (FENTANYL CITRATE) 400µG)"
"00657182","TEVA-SPIRONOLACTONE/HCTZ (SPIRONOLACTONE 50MG, HYDROCHLOROTHIAZIDE 50MG)"
"02364212","ABSTRAL (FENTANYL (FENTANYL CITRATE) 600µG)"
"00596426","EPIVAL ECT 250MG (VALPROIC ACID (DIVALPROEX SODIUM) 250MG)"
"02278758","TRIAMINIC FEVER & COUGH (ACETAMINOPHEN 160MG, DEXTROMETHORPHAN HYDROBROMIDE 5MG)"
"02269198","ACLASTA (ZOLEDRONIC ACID 5MG)"
"02322501","T36 MEDICATED CLEANSER (TRICLOSAN 1%)"
"02325624","CEFTRIAXONE SODIUM FOR INJECTION BP (CEFTRIAXONE (CEFTRIAXONE SODIUM) 2G)"
"02010917","DERMAZIN CRM 1% (SILVER SULFADIAZINE 1%)"
"02281643","DOM-SIMVASTATIN (SIMVASTATIN 40MG)"
"02310368","SANDOZ OLANZAPINE (OLANZAPINE 5.0MG)"
"00039470","LACTATED RINGER'S INJECTION (POTASSIUM CHLORIDE 0.3MG, SODIUM CHLORIDE 6MG, CALCIUM CHLORIDE 0.2MG, SODIUM LACTATE 3.1MG)"
"00441635","APO-HYDRALAZINE TABLETS 50MG (HYDRALAZINE HYDROCHLORIDE 50MG)"
"02025337","ACETAMINOPHEN, CAFFEINE & CODEINE (CODEINE PHOSPHATE 8MG, ACETAMINOPHEN 300MG, CAFFEINE 15MG)"
"02370646","CO DILTIAZEM CD (DILTIAZEM HYDROCHLORIDE 240MG)"
"02356554","PRAVASTATIN (PRAVASTATIN SODIUM 20MG)"
"00010405","TEGRETOL 200MG (CARBAMAZEPINE 200MG)"
"02311887","MARCAINE (BUPIVACAINE HYDROCHLORIDE 5MG, EPINEPHRINE BITARTRATE 0.0091MG)"
"02362937","AVA-MIRTAZAPINE (MIRTAZAPINE 30MG)"
"02010909","PROSCAR (FINASTERIDE 5MG)"
"00441643","APO-IBUPROFEN TAB 200MG (IBUPROFEN 200MG)"
"00265489","C.E.S. TABLETS (CONJUGATED ESTROGENS 1.25MG)"
"02249685","PAMIDRONATE DISODIUM OMEGA 9 MG/ML (PAMIDRONATE DISODIUM 9.0MG)"
"00039489","NORMOSOL M WITH DEXTROSE 5% (MAGNESIUM ACETATE 0.21MG, DEXTROSE 50MG, SODIUM CHLORIDE 2.34MG, POTASSIUM ACETATE 1.28MG)"
"02364263","AVA-AMIODARONE (AMIODARONE HYDROCHLORIDE 200MG)"
"02276488","AVEENO SUNSCREEN LOTION FACE SPF 30 (AVOBENZONE 3.0%, OCTOCRYLENE 2.4%, OXYBENZONE 5.0%, OCTISALATE 5.0%, HOMOSALATE 10.0%)"
"02370638","CO DILTIAZEM CD (DILTIAZEM HYDROCHLORIDE 180MG)"
"02372894","IRBESARTAN/HCTZ (IRBESARTAN 300MG, HYDROCHLOROTHIAZIDE 12.5MG)"
"02025302","RISPERDAL (RISPERIDONE 3MG)"
"02298031","DANDRUFF SHAMPOO (CLASSIC OR FRESH/COOL & FRESH OR SILKY SHINE 2 IN 1) (PYRITHIONE ZINC 1%)"
"02280140","GD-AMLODIPINE (AMLODIPINE (AMLODIPINE BESYLATE) 10MG)"
"01922734","HEALTH CARE E-2 ANTIS LOT SOAP (CHLOROXYLENOL .5%)"
